platform,followers,following,posts,account_age_days,bio_length,profile_pic,verified,external_links,activity_rate,is_fake
linkedin,154,2025,35,21,0,0,0,1,0.53,1
twitter,14261,326,4590,320,137,1,0,1,4.96,0
linkedin,83789,1247,2314,1030,54,1,1,0,2.33,0
facebook,67453,338,3748,1130,48,1,0,1,6.63,0
instagram,461,4572,16,53,0,0,0,0,0.69,1
tiktok,48557,1645,830,1493,90,1,0,0,3.44,0
linkedin,8287,1002,1743,1248,103,1,0,0,2.24,0
facebook,350,4294,31,47,25,1,0,2,1.27,1
twitter,79253,361,2391,912,74,1,0,0,8.02,0
facebook,108,1710,38,21,0,0,0,1,0.44,1
facebook,67277,1039,2372,1115,50,1,0,0,2.76,0
twitter,384,2886,22,9,30,1,0,0,0.78,1
facebook,19105,1998,3850,412,59,1,0,1,1.4,0
linkedin,5,3416,36,27,0,0,0,4,1.76,1
facebook,43394,628,2564,1502,37,1,0,1,5.45,0
instagram,14269,1531,3951,1444,40,1,0,2,4.71,0
facebook,353,4530,17,23,29,0,0,0,1.88,1
twitter,198,3598,10,48,27,0,0,1,0.4,1
twitter,84,1421,11,17,0,0,0,2,0.75,1
twitter,495,3813,0,12,14,0,0,1,1.89,1
tiktok,65631,1306,3354,1164,39,1,0,0,5.91,0
tiktok,3337,1007,3396,1225,30,1,0,2,3.04,0
instagram,39120,1029,1001,664,94,1,0,1,9.55,0
tiktok,338,4960,48,15,0,0,0,2,1.1,1
tiktok,101,3632,24,1,28,0,0,0,0.5,1
tiktok,362,527,14,20,0,1,0,1,0.77,1
facebook,87187,1169,2887,1727,93,1,0,1,2.44,0
facebook,92262,1711,3046,407,130,1,0,0,3.56,0
twitter,4,377,11,55,48,0,0,1,1.08,1
facebook,9794,1356,4332,718,148,1,0,1,2.07,0
linkedin,467,454,19,29,0,0,0,0,1.04,1
instagram,12424,1457,1908,858,138,1,0,2,7.13,0
instagram,59033,1060,2673,799,145,1,0,2,4.01,0
tiktok,304,3501,33,58,8,0,0,0,1.42,1
linkedin,24,3885,19,32,0,0,0,0,0.12,1
linkedin,171,1878,43,56,21,0,0,5,1.81,1
twitter,42224,1913,2236,518,52,1,0,1,0.74,0
twitter,430,2296,11,33,22,0,0,2,0.79,1
instagram,82894,1844,491,761,69,1,0,1,8.29,0
twitter,0,1361,48,43,48,0,0,1,0.99,1
twitter,67429,506,242,249,67,1,0,1,2.9,0
instagram,5336,1208,1492,351,100,1,0,1,2.71,0
linkedin,109,2983,7,48,20,0,0,2,1.3,1
facebook,66647,1532,2727,575,128,1,0,2,1.76,0
linkedin,29,3422,36,26,49,1,0,2,1.96,1
instagram,292,3880,30,14,24,0,0,4,1.07,1
twitter,754,572,163,1421,81,1,0,0,7.46,0
instagram,462,2662,11,7,44,0,0,4,1.19,1
instagram,27020,500,1381,1495,149,1,1,0,1.72,0
linkedin,377,3775,28,3,0,1,0,3,1.84,1
instagram,343,1869,5,48,0,1,0,1,0.58,1
twitter,356,2972,1,26,0,0,0,4,1.05,1
tiktok,300,577,17,51,0,0,0,3,1.28,1
facebook,342,1157,31,3,26,1,0,0,1.84,1
facebook,50015,1564,369,1291,130,1,0,2,8.73,0
twitter,82405,1443,4257,465,39,1,0,0,0.78,0
linkedin,435,4085,21,34,4,0,0,5,0.71,1
facebook,36594,1480,4554,1529,127,1,0,0,1.2,0
instagram,76657,1960,3967,1783,60,1,0,0,9.23,0
tiktok,35577,1923,2598,1932,53,1,0,3,1.27,0
instagram,20005,1569,4924,1921,88,1,0,1,9.99,0
linkedin,52912,1063,4299,1866,92,1,1,1,5.55,0
instagram,39866,1476,4069,1891,37,1,0,0,0.62,0
facebook,10897,1039,3022,1688,90,1,1,1,9.85,0
instagram,292,2541,7,26,10,0,0,2,1.22,1
linkedin,96,551,7,37,17,1,0,2,0.6,1
facebook,435,3964,21,18,39,0,0,0,1.25,1
twitter,234,684,12,16,10,1,0,0,1.33,1
instagram,36434,979,2658,1970,61,1,0,1,6.26,0
twitter,227,3028,19,4,4,0,0,1,0.75,1
facebook,55931,1546,420,333,104,1,0,2,9.8,0
linkedin,16502,1272,2226,989,87,1,0,1,1.91,0
twitter,76,4650,39,34,0,0,0,0,1.38,1
tiktok,496,1422,12,2,43,0,0,4,0.57,1
twitter,33188,735,3449,791,88,1,0,1,3.39,0
instagram,277,3613,23,27,10,0,0,2,1.95,1
tiktok,440,1750,42,31,5,0,0,1,1.38,1
instagram,457,3656,11,49,2,0,0,4,1.74,1
twitter,75036,1256,3067,637,108,1,0,1,3.13,0
twitter,183,821,26,25,0,1,0,1,1.42,1
linkedin,95708,1784,4013,315,143,0,1,0,4.22,0
instagram,277,3303,48,25,48,0,0,1,1.5,1
instagram,79076,592,2677,1437,119,1,0,1,1.4,0
linkedin,235,4915,26,30,0,1,0,2,0.96,1
facebook,363,859,4,53,10,1,0,2,0.69,1
linkedin,196,263,15,36,0,1,0,0,0.7,1
facebook,76,1732,8,26,0,0,0,5,0.36,1
tiktok,28322,879,4477,1754,35,1,0,0,6.99,0
twitter,30539,1232,4825,1263,42,1,0,0,2.5,0
linkedin,10093,1360,3461,1039,97,1,0,0,9.95,0
tiktok,34450,304,913,219,107,1,0,2,8.56,0
facebook,364,1123,3,23,0,0,0,0,1.71,1
linkedin,414,3599,45,19,0,0,0,4,0.52,1
linkedin,80488,1665,3561,575,109,1,0,0,4.83,0
tiktok,67295,1589,3992,1808,112,0,1,0,3.54,0
facebook,188,4878,44,24,45,0,0,1,1.9,1
tiktok,54353,1286,108,1202,41,1,0,0,8.33,0
instagram,498,4237,15,46,27,1,0,1,0.79,1
tiktok,38623,191,4912,1892,70,1,0,1,7.34,0
tiktok,41375,883,4220,1880,107,1,0,0,8.83,0
linkedin,293,555,37,1,0,1,0,1,1.32,1
linkedin,294,1755,24,5,47,1,0,2,0.42,1
facebook,64357,1049,2566,1800,60,1,0,0,1.3,0
instagram,297,2639,34,45,34,1,0,0,0.17,1
facebook,60928,1507,464,1914,113,1,0,0,9.64,0
instagram,203,2441,37,21,28,0,0,0,0.25,1
linkedin,258,2269,38,13,0,1,0,0,0.81,1
tiktok,38562,573,1628,512,149,1,1,1,8.66,0
tiktok,49318,321,4290,1691,124,1,0,1,1.07,0
twitter,454,1454,28,33,48,1,0,5,0.7,1
tiktok,231,4531,42,59,0,0,0,2,1.56,1
twitter,3131,334,1862,1106,42,1,0,1,7.54,0
linkedin,74261,907,2135,306,107,1,0,0,3.93,0
instagram,48639,1793,2813,1911,55,1,0,1,8.75,0
instagram,199,2689,29,57,0,0,0,0,0.28,1
twitter,55793,1233,2522,1214,94,1,0,0,4.09,0
linkedin,24353,1271,3510,831,73,1,0,2,4.12,0
instagram,87253,861,4545,1786,125,1,1,0,9.01,0
twitter,143,4792,29,52,20,0,0,1,0.42,1
facebook,34,2767,10,17,15,1,0,1,0.53,1
twitter,4966,130,2345,631,109,1,1,1,9.73,0
tiktok,122,1586,12,35,20,0,0,0,1.41,1
facebook,19446,358,4667,715,141,1,0,1,1.27,0
instagram,3,1006,30,57,8,1,0,4,1.95,1
instagram,228,1387,10,26,41,0,0,5,0.92,1
tiktok,14199,1908,502,644,142,0,1,1,0.96,0
instagram,499,4905,28,31,0,0,0,0,0.95,1
facebook,480,4269,15,56,0,0,0,3,0.97,1
linkedin,19695,851,4250,1034,98,0,0,1,5.48,0
linkedin,368,1577,22,55,0,0,0,0,1.42,1
facebook,429,2758,8,26,0,1,0,1,0.4,1
tiktok,71068,1309,4633,1131,110,1,1,0,6.48,0
tiktok,9423,299,2057,1927,69,1,1,0,8.67,0
tiktok,249,1710,38,56,45,1,0,0,1.48,1
linkedin,410,2441,44,40,40,1,0,0,0.79,1
tiktok,176,1969,42,41,0,0,0,0,1.36,1
linkedin,202,4918,27,55,25,0,0,0,1.23,1
facebook,11847,1215,4779,881,119,1,0,3,3.69,0
twitter,383,3255,16,30,11,0,0,0,1.47,1
instagram,86,2985,25,6,4,1,0,2,0.25,1
facebook,352,2191,15,55,0,0,0,3,1.69,1
twitter,332,346,29,55,41,1,0,4,1.66,1
twitter,9716,182,3474,561,68,1,0,1,5.77,0
tiktok,80,2982,47,51,0,0,0,4,0.47,1
linkedin,23298,772,3195,563,130,1,0,0,1.03,0
instagram,79075,1065,4436,1437,147,1,0,0,9.6,0
twitter,76294,737,1140,1873,134,1,0,1,4.59,0
twitter,30,4246,25,58,32,0,0,3,1.09,1
linkedin,83064,569,4215,1010,39,1,0,0,7.14,0
facebook,30196,1072,1893,1413,91,1,0,0,8.02,0
facebook,478,3813,14,15,31,0,0,1,0.77,1
facebook,32052,849,2662,1332,138,1,0,1,2.89,0
tiktok,43081,1636,574,1969,105,1,0,0,5.06,0
twitter,496,3697,49,23,13,0,0,1,0.49,1
linkedin,168,3566,21,42,0,0,0,4,0.98,1
twitter,476,3929,47,19,9,0,0,0,0.21,1
facebook,397,2444,45,18,0,1,0,1,1.37,1
linkedin,66814,1712,2957,1846,39,1,0,0,5.2,0
tiktok,8511,1770,1821,471,46,1,0,0,8.93,0
instagram,371,1398,9,55,27,0,0,0,0.25,1
tiktok,33440,282,3770,1436,140,1,0,1,1.98,0
twitter,452,4555,32,36,7,0,0,3,0.64,1
facebook,135,696,33,22,49,0,0,2,1.43,1
twitter,37804,909,488,1090,45,1,1,1,2.45,0
tiktok,37,2270,24,26,0,1,0,2,0.82,1
instagram,35015,1550,4224,1664,89,1,1,2,3.9,0
facebook,101,3677,22,2,0,0,0,2,0.82,1
twitter,354,2596,4,18,14,1,0,3,0.56,1
twitter,201,1238,10,46,6,1,0,4,1.42,1
instagram,79127,361,3773,1144,106,0,1,0,8.65,0
instagram,65535,406,3969,1784,101,1,0,1,4.85,0
instagram,90464,174,936,941,131,1,0,1,4.88,0
facebook,60727,1458,2596,390,117,1,0,0,8.99,0
twitter,295,3163,34,44,39,0,0,2,0.78,1
facebook,72257,613,403,923,122,1,0,2,7.91,0
linkedin,59465,948,2934,1398,108,1,1,1,5.57,0
twitter,157,2683,30,57,45,1,0,4,1.67,1
facebook,5626,1792,4420,260,77,1,0,2,6.26,0
facebook,13622,1573,2726,1923,33,1,0,3,7.8,0
instagram,5029,1206,1966,912,81,1,0,0,7.89,0
facebook,79,488,46,2,1,1,0,4,1.45,1
linkedin,30881,1547,2050,1519,112,1,0,0,0.89,0
instagram,84990,664,4561,1155,38,0,0,0,2.59,0
facebook,108,1260,4,9,0,0,0,1,0.48,1
twitter,317,3429,6,57,10,0,0,0,1.42,1
facebook,306,1572,21,10,0,0,0,5,1.53,1
linkedin,54867,1974,2944,1363,30,0,1,2,5.75,0
twitter,17388,810,3092,561,93,1,0,1,8.73,0
instagram,16564,1003,4540,536,149,1,0,1,5.35,0
instagram,66965,840,1547,1801,96,1,0,1,3.3,0
tiktok,405,4713,32,25,0,1,0,5,0.93,1
linkedin,486,3089,49,28,20,1,0,0,1.33,1
tiktok,94879,732,4386,1151,56,1,1,0,8.0,0
facebook,94283,1741,2571,779,124,1,0,1,1.4,0
tiktok,22885,1499,2803,1126,108,1,0,2,4.79,0
tiktok,14245,332,1745,1667,57,1,0,0,2.14,0
linkedin,177,1103,27,18,18,1,0,1,0.78,1
tiktok,417,1396,36,25,0,0,0,3,1.26,1
tiktok,255,3185,45,5,36,1,0,4,0.71,1
tiktok,4836,1640,4968,1656,43,1,0,0,1.22,0
linkedin,7913,473,3361,1044,130,1,0,2,0.75,0
twitter,343,582,10,4,25,0,0,0,0.62,1
tiktok,43319,1186,3525,561,116,1,1,0,0.62,0
facebook,363,4366,32,22,0,0,0,3,1.35,1
facebook,26406,1963,3772,869,46,1,0,1,4.64,0
twitter,271,1661,13,15,0,1,0,2,1.2,1
twitter,94040,198,3065,679,95,1,0,0,2.17,0
tiktok,30651,1347,3145,1272,55,1,0,2,1.68,0
linkedin,24276,529,72,1387,117,1,1,0,0.62,0
tiktok,47926,669,4161,641,69,1,0,1,9.28,0
instagram,67653,1533,4574,292,68,1,0,1,1.74,0
linkedin,306,3727,11,38,0,0,0,2,1.18,1
twitter,26362,373,2766,1584,146,1,0,0,7.88,0
instagram,79163,1096,1824,444,54,1,1,0,8.42,0
twitter,813,590,4969,1576,144,1,0,0,3.28,0
twitter,42233,860,3818,1244,105,1,0,0,6.6,0
twitter,79885,730,4099,575,34,1,0,0,5.14,0
facebook,6725,533,1931,1428,30,1,0,0,2.15,0
facebook,456,283,25,46,34,1,0,0,1.22,1
linkedin,465,2217,11,48,0,1,0,1,1.19,1
linkedin,47062,1581,1690,1304,124,1,0,0,7.27,0
twitter,94108,286,3494,1698,43,1,0,0,6.55,0
facebook,90,2521,34,57,8,0,0,5,0.45,1
facebook,49512,1779,1398,1921,109,1,0,1,4.73,0
linkedin,81946,1464,2642,1558,95,1,0,0,6.93,0
twitter,240,1393,36,5,0,0,0,1,0.11,1
instagram,48250,1477,1488,956,40,1,0,0,7.9,0
linkedin,87700,372,4183,416,130,1,0,2,9.6,0
facebook,410,614,14,32,28,0,0,0,0.68,1
twitter,62,1261,31,6,0,1,0,2,0.97,1
tiktok,389,889,31,19,47,1,0,1,1.11,1
linkedin,89297,1408,4492,1234,45,1,0,0,8.33,0
tiktok,319,298,35,47,37,1,0,3,0.1,1
facebook,441,3877,11,36,41,1,0,2,1.37,1
facebook,150,2309,40,32,47,0,0,1,1.31,1
linkedin,435,1790,21,4,0,0,0,3,0.18,1
linkedin,83,4753,32,31,37,1,0,5,1.05,1
facebook,425,455,19,12,29,0,0,2,0.22,1
instagram,433,260,32,7,0,1,0,0,1.3,1
linkedin,134,4754,17,30,0,0,0,4,1.48,1
tiktok,49034,1567,3602,1926,104,1,1,1,9.04,0
tiktok,235,2796,27,44,0,1,0,0,0.17,1
instagram,27903,1702,1472,630,116,1,0,2,4.87,0
tiktok,63826,604,220,1641,50,1,0,1,5.52,0
linkedin,86310,840,4324,1573,149,1,0,1,5.33,0
twitter,443,1628,3,7,0,0,0,1,0.98,1
twitter,299,900,20,12,0,0,0,1,1.74,1
twitter,401,3204,3,40,0,0,0,1,0.65,1
tiktok,277,4741,25,14,0,1,0,3,1.29,1
instagram,353,2427,23,2,19,0,0,4,0.67,1
twitter,29057,80,1322,1196,98,1,0,1,6.88,0
twitter,93218,683,3060,830,145,1,0,0,1.52,0
instagram,87254,302,968,1298,89,1,0,1,9.33,0
tiktok,89865,345,1430,1451,81,1,0,0,1.34,0
twitter,33551,116,543,1753,82,1,0,3,5.03,0
facebook,70687,799,1118,1574,102,1,0,0,7.76,0
tiktok,491,4712,42,22,0,0,0,0,0.63,1
instagram,3264,488,2736,678,103,1,0,0,8.0,0
twitter,217,951,39,14,0,0,0,1,0.52,1
twitter,89580,1465,4569,953,108,1,0,0,2.66,0
linkedin,32405,1790,636,1041,121,1,1,0,0.5,0
instagram,85732,1436,1095,217,43,1,0,0,6.04,0
linkedin,80101,1547,3619,1320,56,1,0,1,2.64,0
tiktok,91548,1072,2342,819,123,1,0,0,0.74,0
tiktok,311,4289,10,12,13,1,0,0,1.95,1
tiktok,213,4596,13,49,41,1,0,1,0.22,1
tiktok,451,3301,20,43,0,0,0,0,0.24,1
twitter,18878,683,1809,1131,138,1,0,1,4.64,0
instagram,42,2678,11,20,39,0,0,0,0.84,1
linkedin,230,233,7,33,35,0,0,3,0.14,1
tiktok,42094,267,1545,323,111,1,0,0,6.72,0
instagram,42659,342,1118,894,32,1,0,0,1.45,0
tiktok,321,4073,30,16,43,0,0,0,0.65,1
instagram,343,3540,28,50,15,1,0,3,0.82,1
instagram,26902,742,2473,1407,87,1,0,0,6.62,0
linkedin,15168,1429,2998,1130,107,1,0,0,5.78,0
facebook,84,3352,2,24,0,0,0,5,0.87,1
twitter,5905,867,1557,758,77,1,0,0,1.22,0
tiktok,205,398,1,40,10,1,0,0,1.43,1
twitter,35583,1291,951,936,103,1,0,1,6.83,0
linkedin,13871,959,116,807,97,1,0,1,8.85,0
tiktok,82978,1763,899,221,79,1,0,1,6.89,0
instagram,59254,992,2100,656,112,1,0,0,4.23,0
twitter,417,442,20,41,24,0,0,1,0.17,1
twitter,29,4755,38,43,0,0,0,4,1.72,1
facebook,260,4235,24,27,3,0,0,0,0.77,1
facebook,56623,526,4813,219,96,1,0,0,8.01,0
twitter,61156,1644,934,840,72,1,0,1,6.73,0
tiktok,28191,223,3482,1475,50,1,0,0,4.7,0
instagram,373,4316,12,50,0,1,0,1,1.28,1
linkedin,43827,897,3545,698,74,1,0,1,2.19,0
linkedin,53724,384,4768,1408,119,1,0,0,5.23,0
instagram,94753,138,3912,687,46,1,0,0,7.5,0
instagram,261,4891,48,26,40,1,0,0,1.82,1
twitter,8,480,39,3,0,0,0,0,1.86,1
facebook,65826,1481,3827,1536,49,1,1,3,7.04,0
tiktok,26484,714,3874,1424,81,1,0,0,6.4,0
tiktok,494,1148,47,18,18,0,0,1,1.37,1
instagram,1,4697,17,35,0,0,0,2,0.84,1
linkedin,15,3675,4,31,0,0,0,5,0.6,1
tiktok,14584,766,4364,1597,116,1,0,0,5.74,0
linkedin,191,1739,0,18,12,0,0,0,1.59,1
tiktok,186,877,37,24,0,0,0,1,0.52,1
linkedin,80256,1617,4923,1006,75,1,0,0,2.01,0
facebook,94423,753,1761,1741,80,1,0,0,1.54,0
twitter,29673,65,4368,852,107,0,0,1,8.66,0
instagram,15808,1264,4099,1521,113,1,0,0,5.01,0
tiktok,266,4057,27,41,25,1,0,0,0.34,1
instagram,497,224,33,25,8,1,0,3,0.89,1
facebook,61377,1063,837,665,77,1,0,1,9.92,0
linkedin,456,1243,25,25,19,1,0,0,1.17,1
facebook,401,655,26,5,30,1,0,4,0.88,1
instagram,48613,1781,1193,604,104,1,0,0,2.21,0
twitter,64201,646,4957,1746,124,1,0,0,2.26,0
tiktok,56,1124,37,13,36,1,0,4,1.65,1
instagram,201,2301,25,34,0,0,0,2,1.8,1
instagram,47,4681,25,17,3,0,0,1,0.56,1
linkedin,18,4685,22,14,30,0,0,0,0.57,1
instagram,239,2284,27,27,0,1,0,1,0.57,1
instagram,46,4982,49,28,30,0,0,0,0.67,1
facebook,118,1699,35,23,0,0,0,0,1.31,1
linkedin,317,2931,32,34,16,1,0,0,1.14,1
linkedin,84,1512,40,3,0,0,0,0,1.26,1
linkedin,55136,115,3225,1858,73,1,0,0,7.68,0
tiktok,54640,1482,2830,1546,132,1,0,0,2.19,0
twitter,36120,886,2199,1441,51,1,0,0,9.32,0
instagram,148,3648,1,2,17,0,0,3,1.74,1
twitter,14,3168,31,31,41,1,0,3,1.51,1
tiktok,180,3237,13,25,2,1,0,3,1.42,1
twitter,90522,1607,260,760,97,1,0,3,4.16,0
instagram,7166,116,1909,1060,38,1,0,0,2.84,0
instagram,234,4060,26,5,16,1,0,0,1.55,1
facebook,304,2861,29,2,0,0,0,2,1.58,1
facebook,52269,805,2347,1740,100,1,0,1,3.11,0
twitter,49813,1158,4940,1986,144,1,1,1,6.3,0
linkedin,297,3927,20,12,0,0,0,2,1.37,1
twitter,429,1045,42,21,31,1,0,1,0.2,1
tiktok,84774,462,2113,1527,137,1,0,0,6.08,0
linkedin,63,4865,34,4,9,0,0,5,1.91,1
twitter,37733,1610,442,1982,100,1,0,3,9.18,0
instagram,5660,1442,1412,561,53,0,0,1,5.58,0
twitter,392,1967,5,15,46,0,0,0,0.75,1
instagram,210,2817,27,23,0,0,0,1,1.9,1
twitter,266,4107,14,48,0,0,0,1,0.32,1
instagram,47,449,2,52,17,0,0,1,1.1,1
tiktok,437,1409,5,23,5,0,0,5,0.17,1
instagram,22888,1252,2606,359,101,1,0,1,4.96,0
twitter,135,1121,47,20,25,1,0,1,0.74,1
facebook,6,4741,29,16,0,1,0,4,0.7,1
twitter,88,2269,40,2,0,0,0,0,0.94,1
instagram,115,387,22,23,8,0,0,0,1.66,1
linkedin,425,723,26,54,21,0,0,2,0.51,1
facebook,218,545,10,29,43,1,0,5,0.73,1
linkedin,39377,910,2898,958,69,1,0,1,2.47,0
instagram,52200,1086,4294,446,105,1,0,1,9.12,0
facebook,64179,1000,4580,376,105,1,0,1,1.61,0
facebook,416,4953,0,6,33,0,0,2,1.33,1
instagram,3635,1665,2821,263,119,1,0,0,5.21,0
facebook,96044,724,2380,431,97,1,0,0,5.61,0
facebook,71059,1077,4722,283,112,1,0,0,6.1,0
linkedin,84583,621,4591,1662,42,1,0,0,6.81,0
instagram,40,4595,5,17,49,0,0,0,1.36,1
facebook,36974,948,3201,1062,45,1,0,0,3.26,0
facebook,317,4554,7,26,30,0,0,1,1.84,1
instagram,87,607,41,9,47,0,0,0,0.55,1
twitter,362,3281,5,52,0,1,0,4,0.98,1
linkedin,254,1479,11,15,48,1,0,2,0.51,1
tiktok,20469,643,653,908,134,1,0,0,3.77,0
instagram,129,244,10,24,38,0,0,2,1.28,1
facebook,429,1522,9,15,0,1,0,0,0.89,1
instagram,77316,991,545,679,127,1,0,1,3.37,0
instagram,282,4239,36,47,0,0,0,4,0.59,1
facebook,111,3873,49,7,0,0,0,2,1.67,1
linkedin,393,3349,37,2,38,0,0,1,0.69,1
instagram,14475,730,4667,735,89,1,0,0,3.82,0
tiktok,335,3180,49,36,22,1,0,1,0.26,1
twitter,28170,1154,2906,1194,118,1,1,0,1.8,0
twitter,72,1701,2,43,30,1,0,1,1.97,1
tiktok,77489,1190,2168,1148,83,1,0,0,4.68,0
tiktok,208,3367,39,14,0,0,0,1,1.93,1
facebook,191,2577,11,36,27,0,0,0,0.11,1
facebook,28182,71,2198,665,55,1,0,1,9.61,0
instagram,35028,695,95,1592,109,0,0,0,6.84,0
tiktok,104,2118,17,56,19,1,0,2,1.72,1
tiktok,168,757,1,7,11,0,0,0,0.17,1
twitter,224,605,10,15,0,0,0,1,0.27,1
twitter,264,4962,25,57,0,1,0,3,0.17,1
tiktok,24454,459,3637,399,133,1,0,1,8.02,0
linkedin,174,2557,5,31,22,1,0,0,0.3,1
facebook,31,4170,33,42,11,1,0,1,0.41,1
tiktok,2013,625,1227,740,112,1,0,0,3.42,0
facebook,33697,1438,1240,1025,67,1,1,2,4.04,0
facebook,212,2528,30,15,46,0,0,2,1.64,1
tiktok,80,3763,15,32,0,0,0,4,1.56,1
facebook,83629,652,2851,998,92,1,0,0,9.9,0
facebook,199,463,5,42,0,1,0,2,1.33,1
instagram,48596,1217,2159,1948,114,1,0,2,6.51,0
tiktok,266,3273,24,58,0,1,0,1,0.23,1
facebook,123,892,29,46,5,0,0,2,0.11,1
tiktok,312,2354,28,7,0,1,0,2,1.3,1
instagram,167,3961,25,32,14,0,0,3,1.96,1
facebook,448,3209,31,37,30,1,0,3,1.31,1
linkedin,70019,1392,2875,1217,146,1,0,1,3.58,0
instagram,60563,652,840,1670,63,1,0,0,1.09,0
linkedin,38780,1449,2111,1954,141,1,1,2,3.08,0
twitter,15369,918,4044,392,90,1,0,1,8.75,0
twitter,54933,423,2171,846,109,1,0,1,8.42,0
tiktok,2,686,24,25,0,1,0,3,1.31,1
twitter,494,2900,11,58,0,0,0,3,1.25,1
twitter,237,3954,0,11,40,0,0,3,0.97,1
instagram,109,4495,9,38,14,0,0,2,0.86,1
facebook,48,1449,12,49,0,1,0,2,1.13,1
facebook,45,2437,31,17,0,1,0,0,0.11,1
tiktok,134,3941,6,47,47,0,0,4,1.36,1
linkedin,4153,385,4681,945,53,1,0,2,1.12,0
linkedin,369,3930,39,45,0,1,0,0,1.01,1
instagram,168,3697,9,15,47,1,0,1,1.78,1
tiktok,417,3806,27,41,0,1,0,1,1.1,1
tiktok,44216,1885,2725,229,142,1,0,2,4.23,0
twitter,3952,702,4850,564,49,1,0,2,1.07,0
tiktok,343,1664,5,28,13,0,0,4,1.54,1
tiktok,224,3945,49,36,45,1,0,4,1.27,1
tiktok,81635,396,3556,1015,42,1,0,1,2.11,0
tiktok,30547,1594,1480,1873,76,1,0,0,5.32,0
tiktok,77033,1720,4801,1019,118,1,0,0,6.81,0
facebook,79,944,46,11,7,0,0,2,1.33,1
twitter,98193,745,255,1814,35,1,0,2,3.97,0
linkedin,99475,1275,1085,424,148,1,0,1,7.41,0
tiktok,200,1459,29,28,0,1,0,1,1.56,1
facebook,201,958,32,48,0,1,0,0,0.2,1
twitter,63087,505,2383,384,125,1,1,0,5.2,0
facebook,47857,1708,1163,599,145,1,0,0,3.34,0
tiktok,67147,154,3762,701,72,1,0,0,0.66,0
linkedin,81121,246,2035,730,52,1,0,0,0.79,0
linkedin,91245,1199,4297,399,66,1,0,0,0.51,0
twitter,63817,1730,134,1825,116,1,0,3,4.48,0
tiktok,79458,961,3164,1648,123,1,0,0,8.27,0
instagram,88504,546,1961,301,31,0,1,1,1.91,0
tiktok,94023,1483,2074,1330,123,1,0,0,1.28,0
instagram,294,880,21,49,0,0,0,2,1.2,1
instagram,72,3592,18,14,0,1,0,2,1.91,1
facebook,393,3616,21,11,39,1,0,0,1.85,1
linkedin,37807,469,4074,960,140,1,0,0,8.86,0
instagram,53,2940,21,42,5,1,0,1,1.43,1
instagram,12060,1234,734,1046,98,1,1,0,5.53,0
linkedin,60844,1236,1819,412,140,1,0,1,10.0,0
instagram,91985,1967,708,1778,89,1,0,0,9.39,0
facebook,85618,748,439,609,69,1,0,0,3.08,0
instagram,260,580,29,24,45,0,0,0,1.0,1
twitter,14,789,12,44,28,1,0,4,1.1,1
twitter,76727,1598,4310,1339,69,1,0,0,6.63,0
linkedin,405,1199,48,56,0,0,0,4,0.61,1
twitter,318,2579,39,17,16,1,0,4,1.61,1
instagram,92527,616,3483,558,71,0,0,0,6.97,0
instagram,24294,1553,214,340,123,1,0,0,2.89,0
facebook,28202,539,186,1180,104,1,0,1,2.32,0
linkedin,62400,1415,3057,349,131,1,0,1,7.72,0
facebook,376,2096,8,7,6,0,0,5,1.45,1
tiktok,43822,1923,3441,884,46,1,0,1,9.42,0
instagram,26,4294,23,27,0,0,0,2,1.28,1
facebook,78,3012,23,19,6,0,0,2,0.66,1
twitter,41453,1512,4095,605,88,1,0,1,8.99,0
linkedin,63912,1291,535,199,94,1,0,1,4.68,0
tiktok,68068,369,2518,1327,62,1,0,1,8.46,0
tiktok,118,636,33,18,40,1,0,2,0.61,1
facebook,416,4864,2,8,0,1,0,4,0.99,1
twitter,242,736,13,18,48,0,0,0,0.55,1
tiktok,73,1819,21,59,33,0,0,1,1.34,1
instagram,59749,497,218,1123,99,1,0,1,4.87,0
tiktok,280,3127,37,46,39,0,0,2,0.34,1
twitter,34,1226,46,18,8,0,0,0,0.25,1
tiktok,40204,244,4269,1882,97,1,0,0,1.98,0
facebook,134,3742,43,7,9,0,0,1,1.67,1
twitter,64111,908,4693,1049,147,1,0,0,3.56,0
linkedin,175,4020,1,54,0,1,0,2,0.74,1
tiktok,320,4723,26,17,39,0,0,4,1.58,1
facebook,48876,96,4469,1063,117,1,0,0,7.05,0
linkedin,166,2714,30,54,0,0,0,2,0.63,1
instagram,58713,150,3738,1130,112,1,0,1,7.89,0
tiktok,45034,1660,4737,252,144,1,0,0,7.27,0
twitter,411,2177,1,24,0,0,0,4,1.33,1
linkedin,93216,1623,3477,1019,95,1,0,0,9.29,0
facebook,64364,1117,1010,1078,91,1,0,2,7.42,0
facebook,90120,1008,3928,1438,95,1,0,0,5.29,0
instagram,315,1138,4,11,45,1,0,1,1.55,1
instagram,144,2302,0,11,42,0,0,2,0.24,1
tiktok,88827,1530,2027,1088,32,1,1,1,2.41,0
facebook,45515,1635,4251,1035,113,1,0,1,3.49,0
linkedin,3611,1296,4136,1765,124,0,0,0,3.83,0
tiktok,407,3997,3,19,0,1,0,0,1.76,1
facebook,458,4021,31,32,48,1,0,0,0.1,1
tiktok,111,697,23,9,35,0,0,5,1.61,1
linkedin,40245,578,4711,284,58,1,0,1,6.67,0
linkedin,1306,1744,374,303,56,1,1,1,7.21,0
