platform,followers,following,posts,account_age_days,bio_length,profile_pic,verified,external_links,activity_rate,is_fake
tiktok,8521,5581,214,2557,147,0,0,7,1.27,1
linkedin,30455,1545,771,85,108,1,0,1,1.07,0
instagram,6320,2655,2527,2622,127,1,0,1,3.07,0
instagram,46116,9275,2404,2851,74,0,0,8,2.59,1
facebook,42749,7092,3874,37,115,0,0,4,1.78,0
linkedin,2274,9602,636,1496,187,1,0,2,4.95,1
other,25037,8874,4058,1500,261,0,0,1,1.19,0
telegram,1095,0,2298,475,195,0,0,2,3.89,0
facebook,14260,8535,4721,2651,189,0,0,5,1.81,0
tiktok,46339,1276,1992,1245,55,0,0,7,5.33,1
linkedin,15381,4033,292,3895,1,1,0,2,2.74,0
other,52509,82,4050,2952,217,1,0,5,3.51,0
instagram,73251,239,2847,1602,94,1,0,6,3.37,0
instagram,75783,1468,742,2400,79,0,0,5,4.66,1
telegram,63888,0,4902,3513,28,1,0,2,0.67,0
other,47310,219,1154,3003,231,0,0,5,1.7,0
tiktok,3712,9502,126,3595,191,0,0,5,2.46,0
instagram,26844,2781,4844,644,204,1,0,6,3.64,0
telegram,73048,0,1530,2137,256,0,0,6,2.28,0
telegram,57920,0,4678,406,248,1,0,4,2.39,0
x,15739,826,9691,2931,224,1,0,5,3.94,0
telegram,20460,0,3256,3485,236,1,0,0,0.25,0
tiktok,22923,3290,2574,138,6,0,0,1,2.37,1
linkedin,41224,1105,539,2824,83,1,1,0,0.46,0
facebook,46874,2689,1333,2671,182,0,0,3,1.64,0
instagram,11173,3576,2456,3880,141,0,0,3,3.32,0
facebook,72361,3716,4012,118,187,1,0,7,5.46,1
linkedin,39691,5399,454,601,110,1,0,6,1.44,0
tiktok,22380,8672,1932,3195,116,0,0,1,1.02,0
x,89909,3428,5193,383,280,0,0,8,2.93,1
linkedin,47145,546,453,117,97,0,0,4,3.8,0
tiktok,76794,8509,1928,860,229,0,0,2,5.52,1
x,94266,3392,1677,2769,252,0,0,0,2.1,0
tiktok,10057,9257,2776,2311,199,1,0,2,1.4,0
tiktok,43085,7816,2343,2941,275,0,0,6,1.12,0
facebook,57175,9432,2865,3314,227,1,0,7,3.3,1
x,55043,8255,1206,1975,228,0,0,7,5.24,1
tiktok,81578,9412,678,874,9,0,0,5,5.83,1
telegram,77755,0,922,2645,214,0,0,1,5.22,1
x,25741,6054,3262,3937,206,1,0,1,4.75,1
telegram,16167,0,3932,980,190,0,0,2,3.66,0
instagram,94154,4684,1535,1509,178,1,0,9,4.82,1
facebook,37850,2662,4688,1993,4,1,0,8,0.66,1
instagram,1439,3301,3053,1081,243,1,0,2,0.73,0
tiktok,30505,3054,653,2010,44,1,0,7,1.76,1
telegram,45708,0,1646,1313,169,0,0,5,4.85,1
telegram,14323,0,1044,3978,297,0,0,1,0.42,0
instagram,93141,3117,258,2832,88,1,0,4,4.17,0
other,9815,846,3135,3188,142,1,0,7,5.2,1
x,73511,9906,6982,3040,42,1,0,0,2.36,0
x,84360,5577,9613,3972,21,1,0,4,3.42,0
facebook,29430,6603,983,1126,7,0,0,3,4.9,1
telegram,33746,0,4189,2545,295,0,0,1,2.93,0
x,45986,3200,6287,3033,233,1,0,1,1.25,0
facebook,64912,5320,2633,698,0,1,0,5,5.53,1
instagram,93528,4353,155,2165,149,0,0,7,3.69,1
telegram,43200,0,4808,2787,19,0,0,3,5.51,1
x,74991,3730,4607,2566,84,0,0,4,0.22,0
x,15051,5254,4590,1535,163,1,0,4,4.07,0
instagram,16569,794,1871,3695,263,1,0,9,0.31,1
telegram,33368,0,4072,69,29,1,1,2,2.46,0
instagram,57032,7097,1504,2242,16,0,1,2,1.53,0
facebook,18394,6810,2134,1476,288,0,0,3,3.85,0
instagram,65873,592,2614,2116,230,1,0,7,5.29,1
facebook,62821,9610,2389,1391,55,1,0,5,5.52,1
telegram,35162,0,4302,2879,83,1,0,5,4.99,1
instagram,96343,5828,4626,1323,27,0,1,2,0.77,0
other,31139,9195,247,2003,281,1,0,3,5.48,1
x,70112,7113,6514,1897,87,1,0,2,3.82,0
instagram,95022,9562,4861,3648,196,1,0,3,3.1,0
facebook,18280,4713,3052,1921,163,1,0,2,2.88,0
telegram,55279,0,1292,3130,137,1,0,5,4.91,1
tiktok,35167,3271,1604,1021,290,0,0,1,2.32,0
instagram,45076,3509,838,179,268,1,0,7,4.33,1
facebook,79030,8887,3763,1084,116,1,0,1,4.18,0
instagram,8123,3114,1790,1868,132,0,0,7,1.34,1
other,28351,5955,3293,3098,225,1,0,2,5.03,1
x,21311,12,3626,3242,209,0,0,6,2.43,0
instagram,6033,5089,2914,1158,86,0,0,9,1.53,1
tiktok,65592,6748,503,2321,69,0,0,9,1.5,1
linkedin,43076,352,417,2963,59,1,0,7,0.17,1
x,34948,5528,1992,3934,228,0,0,5,4.43,0
tiktok,46624,9955,1250,3869,163,0,0,8,3.66,1
x,11545,2574,2088,3872,205,1,0,4,1.08,0
x,19159,8965,8041,997,139,1,0,1,5.64,1
x,13833,8138,6972,1254,166,1,0,9,1.89,1
instagram,12943,6676,4679,1398,290,1,0,2,2.45,0
other,86105,9821,2031,1305,104,1,0,8,3.55,1
instagram,84629,599,4452,3952,102,0,0,1,4.64,1
x,33440,448,8472,3663,27,0,1,2,2.99,0
linkedin,11487,3717,932,348,81,0,0,8,1.1,1
x,44406,3718,8706,78,279,1,0,9,4.64,1
instagram,26149,2896,1666,437,12,1,0,5,1.43,0
facebook,79876,7890,1482,3035,33,0,0,0,0.37,0
tiktok,31509,1547,648,2761,174,0,0,9,5.96,1
facebook,66422,4452,2696,672,143,1,0,8,4.39,1
x,81439,6731,599,2586,76,1,0,5,2.17,0
telegram,16220,0,4928,3994,35,1,1,4,1.05,0
instagram,18891,497,303,2538,62,1,0,5,5.09,1
instagram,2019,7698,544,3454,98,0,0,2,4.64,1
linkedin,38585,4513,435,2799,208,1,0,7,1.44,1
x,78025,8964,7643,3821,46,0,0,4,2.43,0
other,57857,5294,260,149,95,0,0,2,2.44,0
tiktok,71303,9244,2487,572,7,1,0,7,2.02,1
telegram,52927,0,331,2873,60,0,0,6,2.77,0
x,17868,5682,2403,403,275,0,0,9,4.18,1
tiktok,32596,3624,580,2451,266,0,0,5,1,0
instagram,40379,35,3737,880,0,1,0,5,1.12,0
x,50192,799,4663,3722,289,1,0,9,1.98,1
telegram,34831,0,1525,2254,236,0,0,0,4.02,0
x,89922,517,7972,3856,159,1,0,7,0.76,1
instagram,27328,7122,2032,134,88,1,0,4,2.18,0
x,93542,6098,4604,3376,32,1,0,2,2.59,0
other,49386,1943,3253,526,220,0,0,0,5.29,1
other,91310,207,841,1532,17,0,0,4,0.33,0
tiktok,28523,4960,1883,2305,17,0,0,1,0.99,0
linkedin,12139,3754,191,2662,87,0,0,0,4.61,1
other,53517,6282,3298,2616,206,0,0,9,1.83,1
tiktok,5147,5054,1173,3644,100,1,0,3,0.35,0
other,22419,5830,3343,2727,102,0,0,6,0.76,0
telegram,4642,0,1348,1279,266,0,0,9,3.7,1
tiktok,86173,7841,1243,3985,173,1,0,0,5.69,1
other,82667,7445,1598,3858,264,0,0,0,1.76,0
linkedin,48584,2792,498,3167,273,1,0,9,0.26,1
x,14178,7116,5484,2568,270,1,0,0,2.5,0
linkedin,21105,9123,307,2872,250,1,0,1,0.97,0
facebook,81218,8479,1806,109,89,1,0,2,1.84,0
linkedin,9355,6764,375,2485,222,1,0,7,3.37,1
telegram,26918,0,3955,28,214,0,0,6,5.62,1
x,33837,2705,5431,3108,148,0,0,5,2.02,0
linkedin,14467,7257,178,2393,84,1,0,0,2.83,0
tiktok,38493,8257,1037,2709,165,1,0,1,3.78,0
tiktok,73489,643,119,517,168,0,0,4,5.45,1
tiktok,6772,445,893,47,76,1,0,7,4.52,1
facebook,75174,2401,3718,543,49,0,0,1,0.42,0
instagram,93135,4174,850,197,113,1,0,1,5.64,1
x,32806,7493,7002,205,158,1,0,8,4.06,1
linkedin,48634,2103,904,1774,90,1,1,7,3.52,1
linkedin,32531,4971,303,3144,299,0,0,8,0.24,1
tiktok,18242,3991,1748,2402,222,1,0,4,3.13,0
instagram,37693,1600,2153,407,58,0,0,9,5.21,1
tiktok,23752,2347,1614,619,151,0,0,8,1.76,1
linkedin,15076,141,716,3782,296,0,0,4,1.01,0
facebook,38262,7586,4084,1046,287,0,0,3,4.96,1
instagram,21575,4760,3643,1600,121,0,0,4,5.82,1
tiktok,43151,5179,680,3040,83,1,0,7,0.5,1
telegram,76293,0,3294,2011,128,1,0,6,2.53,0
x,7664,9015,6765,3198,112,0,1,6,4.97,1
tiktok,98831,4923,1030,3997,141,1,0,3,3.55,0
telegram,70375,0,956,3901,284,0,0,0,3.77,0
instagram,56416,8010,534,2416,208,1,0,3,1.31,0
other,82093,4281,3228,3479,181,1,0,7,4.16,1
tiktok,73391,8456,731,48,195,0,0,9,3.08,1
tiktok,56586,2962,589,162,240,0,0,6,2.36,0
telegram,73567,0,4342,2072,25,1,0,7,3.05,1
x,94576,32,2242,659,242,0,0,4,4.99,1
linkedin,15925,5922,793,3050,112,1,0,0,2.4,0
instagram,93167,1259,348,2398,118,1,0,6,4.65,1
x,51977,2866,6187,2064,149,1,0,0,0.68,0
tiktok,2953,6280,232,1724,60,1,0,7,0.77,1
telegram,40308,0,4247,3197,245,0,0,4,3.52,0
other,83565,1149,4852,2025,61,0,0,6,0.19,0
tiktok,13777,50,1547,1472,52,0,0,4,4.67,1
tiktok,12150,727,525,786,263,1,0,2,3.11,0
facebook,72420,1166,284,494,298,1,0,7,2.71,1
x,63924,2721,8155,241,167,0,0,7,5.31,1
facebook,28410,4999,2199,1906,52,1,0,1,3.14,0
x,39491,3166,4569,2753,276,0,0,1,2.7,0
other,8129,9683,4711,1994,40,0,0,0,0.99,0
facebook,98636,5284,3566,1148,131,1,0,3,0.84,0
instagram,19072,9393,1540,2736,38,0,0,4,1.69,0
instagram,1725,8924,2585,2534,133,0,0,7,3.7,1
x,50975,4190,1933,1020,146,1,0,5,5.43,1
facebook,21304,3521,4719,3221,275,0,0,8,5.71,1
linkedin,29784,589,695,1980,172,1,0,5,1.63,0
tiktok,37338,71,2637,201,77,1,0,1,2.54,0
tiktok,68936,6844,701,2774,223,0,0,6,5.99,1
x,90450,4260,5529,2567,261,1,0,4,5.13,1
linkedin,1115,3752,904,3290,223,1,0,8,0.26,1
x,89062,2766,9715,582,103,0,0,4,4.73,1
telegram,4787,0,3648,1418,59,1,0,1,3.47,0
other,16043,5168,2375,3717,213,1,1,6,1.31,0
other,57803,4677,4241,50,137,1,0,6,5.71,1
instagram,12213,925,1996,1096,94,0,1,1,3.46,0
instagram,20991,3145,4712,2995,123,1,0,8,2.24,1
tiktok,89532,9755,2828,695,238,0,0,1,2.41,0
tiktok,78971,7821,2821,2976,23,1,0,2,0.77,0
facebook,90141,5402,4351,641,140,0,0,9,2.21,1
telegram,63769,0,3443,2110,9,1,0,4,4.91,1
tiktok,51052,7051,504,2029,63,1,0,1,4.52,1
tiktok,96172,1014,1843,585,2,0,0,1,2.15,1
other,95065,4898,2455,3770,193,1,0,0,1.39,0
instagram,50182,7000,2680,3266,219,0,1,9,5.28,1
tiktok,83654,4583,1052,2754,91,0,0,6,1.37,0
tiktok,82413,6382,1896,402,132,0,0,4,3.06,0
x,20968,6008,1484,1204,85,0,1,6,0.46,0
other,72652,6719,1188,2705,143,1,0,7,3.08,1
x,86818,5945,8872,2378,207,1,0,3,4.71,1
x,30666,3123,6578,3125,247,0,0,1,2.39,0
facebook,20054,4874,4683,2354,62,1,0,0,5.46,1
other,83100,1403,4040,2299,277,0,0,2,1.66,0
other,92254,7763,2093,3305,84,1,0,8,4.98,1
instagram,90999,2816,4490,3946,205,0,0,7,0.92,1
x,77224,5364,5763,741,73,1,0,4,2.3,0
linkedin,12391,8203,581,535,241,0,0,3,3.97,0
telegram,18680,0,2115,3413,231,0,0,1,2.62,0
tiktok,62222,4611,8,1,286,1,0,5,0.22,0
other,82629,5671,1703,1409,46,1,0,7,0.83,1
linkedin,43756,7715,55,2876,222,0,0,8,0.56,1
facebook,91279,1262,1446,756,139,0,0,6,0.12,0
telegram,60184,0,2536,1832,70,1,0,0,0.3,0
other,1115,6340,2320,639,51,1,1,0,4.9,1
x,27584,1037,6373,1196,150,0,0,4,3.79,0
tiktok,77734,6198,2310,2073,8,1,0,6,4.39,0
x,43909,9077,9614,2473,161,0,0,9,4.74,1
linkedin,16938,1967,765,2972,62,0,0,6,1.85,0
instagram,21446,1620,2536,3233,61,0,0,2,2.27,0
linkedin,48240,1926,689,2368,168,0,0,1,5.88,1
telegram,44722,0,161,1048,2,1,0,4,5.26,1
tiktok,41792,4553,101,661,287,1,0,0,4.13,0
tiktok,97469,6861,1504,2715,83,0,0,6,2.1,0
instagram,81397,5359,3380,534,235,1,0,4,5.85,1
telegram,9304,0,1189,2235,249,1,0,4,4.67,1
telegram,43319,0,2198,361,98,1,0,2,3.69,0
x,10447,6798,1120,3015,225,0,1,8,0.37,1
linkedin,14048,9996,911,577,263,1,0,9,0.85,1
tiktok,45320,6752,1373,981,96,0,0,2,4.87,1
facebook,81015,6037,3869,1881,283,0,1,5,5.67,1
x,85140,6667,2171,2944,262,1,1,4,1.13,0
instagram,27956,5718,1517,2323,244,1,0,7,3.44,1
x,727,2418,6638,354,189,0,0,8,3.98,1
other,39601,1586,4206,2457,216,1,0,5,3.47,0
other,66555,9575,4341,2084,193,1,1,9,0.38,1
telegram,11249,0,4716,1845,140,0,0,4,4.26,0
linkedin,17716,3953,149,3922,34,1,0,8,4.93,1
tiktok,81257,500,545,3928,156,0,0,5,5.63,1
instagram,28878,3962,1479,3853,24,0,0,5,5.15,1
other,36784,241,356,1351,286,0,0,0,4.37,0
telegram,27757,0,4717,3506,142,0,0,9,0.28,1
tiktok,27002,6783,2367,533,141,0,1,2,4.58,1
telegram,35481,0,4380,949,275,1,0,0,4.46,0
instagram,54097,6113,3962,3948,95,1,0,9,2.06,1
x,79646,1637,2570,898,43,0,0,4,3.93,0
instagram,91552,5616,440,3761,14,1,0,6,3.92,0
instagram,64595,8532,782,3816,202,0,0,5,2.82,0
facebook,73398,7291,2052,3910,88,1,0,3,4.41,0
tiktok,5506,1394,2742,2305,233,0,0,6,3.73,0
instagram,90987,2072,3369,1756,295,0,0,0,2.72,0
instagram,49272,9891,1904,3008,208,1,0,4,3.5,0
other,38294,8968,4879,1020,5,0,1,0,0.29,1
facebook,90450,3180,1472,3984,184,0,0,9,1.6,1
instagram,25457,4695,4942,288,176,0,0,7,3.27,1
telegram,37684,0,97,3698,247,0,0,8,3.32,1
telegram,69393,0,4910,343,295,1,0,9,2.87,1
telegram,97927,0,2787,1081,7,0,0,9,4.87,1
facebook,49237,5691,3250,136,235,0,0,1,4.79,1
telegram,29059,0,1468,3523,177,1,0,5,1.42,0
tiktok,31280,4964,732,1142,153,1,0,8,0.76,1
other,82824,5582,3959,2309,226,1,0,2,1.91,0
facebook,58382,5518,1628,260,263,0,0,3,0.52,0
x,43826,2832,8912,55,240,1,0,9,0.21,1
instagram,62389,1749,3264,306,189,0,0,5,1.87,0
instagram,15052,2923,2026,1186,209,0,0,0,0.59,0
other,47950,6010,1550,2913,66,0,0,0,2.4,0
tiktok,1894,1061,2258,198,226,1,0,4,0.88,0
linkedin,4226,6027,612,1522,22,0,0,9,0.82,1
x,65296,4113,1796,2679,34,1,0,8,2.47,1
other,72105,4435,2013,2966,107,1,1,7,1.7,1
facebook,34651,9956,738,1392,186,1,0,1,4.33,0
instagram,52433,3971,4957,3716,180,1,0,4,0.33,0
other,1919,4124,1318,1205,273,1,0,4,2.18,0
tiktok,39080,2749,1248,377,113,0,1,4,4.3,0
x,47928,7376,5694,3071,189,1,0,9,3.87,1
telegram,98557,0,729,1881,288,1,0,5,1.67,0
facebook,83106,8361,2880,2065,254,0,0,3,0.17,0
x,96171,8120,2185,318,71,1,0,5,5.41,1
linkedin,8027,1627,953,758,13,1,0,2,1.34,0
telegram,63397,0,418,1806,85,1,0,4,2.94,0
telegram,81782,0,3032,386,153,1,0,9,3.12,1
telegram,26739,0,350,2862,249,1,0,3,1.04,0
other,75569,2698,2548,648,131,0,0,4,0.29,0
facebook,51003,6886,3385,2256,124,0,0,4,2.5,0
instagram,85973,9862,1056,3612,228,1,0,6,3.46,0
tiktok,70412,3654,994,694,269,0,0,4,0.63,0
facebook,27579,5524,1865,2545,26,1,0,9,2.01,1
facebook,16285,8264,3742,138,38,0,0,8,0.55,1
other,5167,4089,4341,1236,291,0,0,9,3.46,1
other,2164,9580,2966,2335,242,0,0,4,1.93,0
tiktok,97425,1368,2241,1493,10,0,0,7,4.22,1
tiktok,594,3716,1985,1717,223,0,0,4,0.59,0
linkedin,41376,1207,753,128,59,0,0,3,2.21,0
facebook,73973,7752,3851,3182,20,0,0,5,1.87,0
telegram,569,0,1884,2264,145,1,0,5,2.67,0
instagram,85435,6283,4076,1476,113,1,0,7,2.44,1
linkedin,35246,1543,495,135,39,1,0,0,1.01,0
facebook,51690,6812,4144,211,202,1,0,5,3.06,0
facebook,36303,8264,4956,2649,253,1,0,2,5.69,1
telegram,15234,0,3088,785,86,1,0,3,4.6,1
tiktok,98343,5726,2478,394,26,1,0,8,5.53,1
other,39759,3255,2381,103,256,1,0,7,4.99,1
tiktok,4381,4081,2433,2357,17,1,0,8,5.22,1
x,98644,9190,71,2430,197,1,0,6,1.03,0
facebook,14746,719,1201,3386,82,1,0,9,3.65,1
x,19381,9925,6501,2484,98,1,0,1,0.3,0
tiktok,59220,5912,2282,1287,273,0,0,8,5.19,1
telegram,94337,0,4164,2629,277,0,0,9,4.09,1
telegram,1766,0,1476,3801,23,0,0,5,4.08,0
linkedin,22078,766,492,2663,185,1,0,5,2.56,0
x,84238,6909,4694,3460,205,0,0,8,1.29,1
telegram,71838,0,2384,1920,48,1,0,3,5.44,1
x,46371,1567,2963,1872,262,0,0,1,5.53,1
facebook,64435,8852,160,2901,283,1,0,6,5.39,1
other,51224,8353,675,2172,123,1,0,6,5.42,1
x,81029,2282,9712,550,232,0,0,1,5.38,1
telegram,8176,0,1275,126,83,0,0,1,3.11,0
instagram,9496,27,1046,1448,178,0,0,8,5.09,1
facebook,27181,9613,3952,1190,23,1,0,1,5,1
x,51712,2372,9691,3669,164,0,0,3,2.83,0
other,77116,5999,834,3791,170,1,0,3,1.88,0
other,90546,9020,3338,2217,42,1,0,0,3.97,0
facebook,49063,1571,402,3068,284,0,0,1,4.44,0
x,96494,5803,9651,1031,12,1,0,1,4.5,0
facebook,42531,8642,2770,417,88,0,0,4,1.65,0
tiktok,44078,125,1708,1721,228,1,0,7,4.23,1
linkedin,31688,4753,293,1827,18,0,0,1,4.51,1
linkedin,47887,1317,747,912,162,1,0,5,1.44,0
linkedin,42667,9440,988,1510,149,1,0,8,1.17,1
other,81136,8010,1346,2755,139,1,0,5,5.1,1
other,94968,4370,3762,3160,116,1,0,0,5.03,1
x,61779,5272,172,2623,13,0,0,9,4.97,1
linkedin,20044,5969,873,1657,80,1,0,5,5.29,1
instagram,37696,7471,84,1294,187,0,0,3,4.24,0
linkedin,21065,3302,58,2019,135,0,0,8,3.59,1
linkedin,851,5615,914,1352,150,0,0,3,2.58,0
facebook,73970,5691,2500,1369,268,1,0,8,3.94,1
telegram,90703,0,3898,820,281,0,0,4,4.59,1
tiktok,55715,7225,1984,2636,44,1,0,7,0.22,1
other,86219,1705,4845,3952,18,0,0,3,2.27,0
telegram,71979,0,2898,1323,28,0,0,8,0.9,1
x,32463,9175,7835,2036,193,0,0,4,0.27,0
telegram,73914,0,4822,593,226,1,0,4,4.45,0
tiktok,36182,2544,61,3187,123,1,0,1,5.59,1
x,87618,4661,5864,1226,213,1,0,9,3.58,1
tiktok,50886,1379,2359,1319,42,1,0,3,5.66,1
linkedin,40078,6458,38,3358,40,0,0,2,4.43,0
tiktok,27472,3120,200,3980,229,1,0,1,3.5,0
facebook,70290,1546,1643,1269,226,0,1,3,2.66,0
other,95872,8396,2520,919,218,1,0,4,0.57,0
facebook,76850,4842,716,2790,11,1,0,4,1.35,0
other,28853,5479,647,776,233,1,0,9,0.93,1
x,80618,9270,2889,585,191,1,0,7,0.1,1
instagram,57888,3147,4768,3886,135,0,0,3,3.15,0
facebook,10866,8572,4761,860,174,1,0,9,0.85,1
other,72178,6710,730,3093,239,1,0,9,4.94,1
instagram,93812,2023,3228,2733,117,0,0,9,5.99,1
tiktok,36943,847,2293,2231,74,0,0,9,3.98,1
telegram,3454,0,2682,761,296,0,0,9,3.22,1
telegram,43290,0,2770,3244,226,0,0,0,2.27,0
tiktok,44674,1845,2055,1539,100,0,0,9,0.56,1
other,90875,231,3226,1710,227,1,0,0,0.87,0
instagram,79415,3490,3629,3824,233,1,0,9,3.34,1
telegram,33545,0,4364,205,128,1,0,8,2.43,1
x,61671,1138,2597,669,135,1,0,0,4.94,1
telegram,66126,0,3833,1236,122,1,0,6,5.37,1
tiktok,70799,3759,1819,1533,248,0,0,0,2.23,0
linkedin,32530,8974,678,3156,106,1,0,6,5.31,1
other,40891,6615,4368,1869,274,0,0,6,5.82,1
telegram,78763,0,2374,3823,73,1,0,0,4.28,0
instagram,55038,151,3858,2206,220,1,0,5,0.57,0
tiktok,27387,2196,700,2987,110,0,0,4,0.31,0
instagram,28182,8463,483,1413,287,1,0,6,1.8,0
facebook,28757,1504,4452,2455,60,1,0,7,2.42,1
other,37146,5497,2302,2390,175,1,0,9,4.06,1
facebook,58408,6205,1450,471,217,0,0,1,5.63,1
linkedin,31145,7310,403,2409,23,1,0,4,0.26,0
x,54796,3763,9836,3303,148,0,0,7,5.82,1
telegram,63688,0,3232,791,54,0,0,1,5.44,1
tiktok,29381,6544,1742,1186,279,0,0,7,1.18,1
instagram,5188,4722,2604,1513,247,1,0,0,0.66,0
other,7436,1746,66,21,93,1,0,7,3.57,1
instagram,83816,8335,2553,2533,59,1,0,7,1.32,1
tiktok,59314,3033,2549,2354,106,1,0,7,4.53,1
telegram,22443,0,1284,852,11,0,0,7,3.64,1
tiktok,9461,6042,1985,559,121,0,0,9,4.75,1
linkedin,2762,147,669,1451,194,1,0,2,0.57,0
instagram,40597,2415,4906,820,277,1,1,2,4.39,0
x,53294,3569,9449,1024,11,0,1,3,4.2,0
telegram,42176,0,56,1083,272,0,0,3,2.14,0
tiktok,43201,3017,655,1699,126,0,0,5,4.34,0
telegram,63554,0,722,762,127,0,0,5,1.93,0
tiktok,51331,6371,653,1434,27,1,0,9,4.89,1
other,66446,6257,4721,1895,66,1,0,6,0.36,0
instagram,442,3996,3627,2451,61,0,0,6,1.18,0
telegram,86394,0,1895,1286,147,1,0,2,4.75,1
telegram,88087,0,4400,3215,73,0,0,7,1.42,1
instagram,62444,3606,2156,385,45,0,0,4,5.3,1
tiktok,5681,5845,607,153,241,0,0,9,3.46,1
x,49492,1248,1485,1083,44,1,0,1,4.17,0
facebook,18800,990,2419,1267,127,1,0,2,1.62,0
tiktok,46531,7350,2069,1013,205,0,0,2,2.96,0
other,83602,1702,3936,607,173,0,0,7,4.47,1
linkedin,49718,4374,324,2823,153,1,0,4,0.51,0
facebook,3684,9181,496,1202,247,0,0,4,1.73,0
facebook,20541,3359,2904,3488,150,0,0,1,1.5,0
facebook,28522,318,3103,1723,126,0,0,3,2.22,0
telegram,68535,0,2345,1511,35,0,0,6,0.73,0
x,10845,4026,5737,3932,160,0,0,4,1.45,0
facebook,2,162,1458,716,285,0,0,1,1.42,0
linkedin,36405,1683,785,82,31,1,0,4,5.2,1
tiktok,13601,6834,2937,3491,254,1,0,8,0.31,1
x,47249,1633,6405,2666,122,1,0,4,2.29,0
linkedin,4247,6918,68,1753,147,1,0,2,1.17,0
other,93659,8298,3060,3069,276,1,0,8,5.54,1
other,67696,9017,1709,1014,293,1,0,9,5.1,1
x,93419,1417,5349,917,44,0,0,8,5.06,1
telegram,77878,0,2168,2187,237,1,0,2,2.52,0
tiktok,83920,5830,1797,172,198,0,0,6,4.69,1
other,5631,7426,4059,1936,7,1,1,0,5.35,1
other,76281,1466,204,3642,196,1,0,9,2.06,1
x,56697,7224,5223,1794,27,0,0,3,3.55,0
x,26145,4467,8358,3346,30,1,0,1,2.79,0
other,68447,4939,224,41,181,1,0,9,4.16,1
instagram,90596,7163,2612,1805,201,1,0,5,3.48,0
x,4352,6260,911,508,176,1,0,7,5.53,1
linkedin,27161,1115,827,3957,188,0,0,5,3.25,0
instagram,92693,1228,2357,1271,95,0,0,6,0.63,0
telegram,17241,0,2449,11,299,0,0,8,2.31,1
facebook,49228,3238,3141,1764,12,1,0,0,5.19,1
x,74095,8720,6104,3082,163,0,0,8,0.22,1
linkedin,12245,2550,261,1692,263,1,0,3,4.58,1
instagram,18402,2205,4179,1470,139,0,0,2,4.38,0
x,4922,6381,7522,2473,24,1,0,1,4.74,1
other,15078,2500,2082,1485,21,1,1,0,5.94,1
linkedin,26430,743,575,2886,250,0,0,8,2.96,1
facebook,99847,5792,3502,3963,256,1,0,0,2.29,0
x,68344,3726,5192,3598,148,0,0,3,0.51,0
tiktok,57450,72,1060,760,13,0,0,4,5.81,1
x,84458,6673,8163,284,44,0,0,9,4.45,1
linkedin,28311,6287,499,1712,58,1,0,5,5.73,1
instagram,89779,6565,1914,1316,266,0,0,5,2.6,0
instagram,44324,5350,4238,3016,25,1,0,1,3.02,0
other,5239,7046,804,164,290,0,0,9,4.82,1
other,73820,7841,1497,1434,50,1,0,3,3.04,0
linkedin,33489,8759,206,1868,104,0,0,3,1.24,0
x,90296,259,5677,1446,178,1,0,8,5.96,1
x,22620,5985,1484,1450,281,0,0,3,0.73,0
telegram,79459,0,1382,2549,110,0,0,3,3.09,0
facebook,12516,6490,466,2559,194,0,0,1,3.38,0
linkedin,46353,6103,600,1641,129,0,0,6,5.8,1
linkedin,18794,8050,564,993,100,0,0,0,2.74,0
other,76815,2039,3424,852,115,1,0,2,4.44,0
linkedin,14554,721,35,2192,37,1,0,4,4.56,1
linkedin,8713,6412,620,403,62,0,0,3,3.44,0
tiktok,52284,6501,1651,1907,179,1,0,3,2.72,0
other,93332,9168,4869,1463,200,0,0,4,3.4,0
facebook,82886,1841,2768,1134,158,0,0,3,1.98,0
instagram,35036,4694,2021,917,101,0,0,0,3.7,0
facebook,29756,3534,2251,2751,284,1,0,4,5.91,1
tiktok,9047,1059,557,3898,134,0,0,2,2.54,0
linkedin,40456,8582,966,916,53,1,0,9,1.99,1
x,82720,6103,3826,1053,7,0,0,1,4.57,1
x,2972,8977,9460,3601,155,0,0,2,5.84,1
instagram,24976,1120,4439,2977,43,0,0,9,0.65,1
other,39593,8405,4625,657,167,0,0,7,3.95,1
linkedin,38459,2814,485,65,193,1,0,2,4.8,1
facebook,85149,5111,1913,370,284,1,0,5,1.4,0
linkedin,24854,6883,132,1697,299,1,0,9,3.87,1
other,24395,2927,353,2772,203,1,0,4,3.05,0
facebook,53693,7695,2798,2658,105,0,0,6,5.56,1
other,49725,6104,531,280,71,0,0,6,5.86,1
x,78437,2913,3638,488,180,0,0,0,3.77,0
facebook,56561,451,2831,505,189,1,0,3,2.23,0
other,75751,3638,4325,3112,275,0,0,6,4.52,1
other,22796,2068,2267,2735,55,1,0,9,2.92,1
telegram,80210,0,922,3417,31,1,0,7,3.08,1
instagram,87688,820,2117,3778,148,1,0,8,4.06,1
other,27315,8353,3870,88,10,0,0,8,3.59,1
other,24395,7663,4593,770,268,1,0,0,0.77,0
x,36818,836,4244,1913,71,1,0,5,4.43,0
linkedin,14479,4069,581,137,240,1,0,7,2.98,1
linkedin,32771,8676,293,2159,31,1,0,0,5.72,1
other,45687,553,4154,1452,58,1,0,8,0.59,1
other,93767,2313,4625,3340,217,1,0,7,2.97,1
